Probe,GSM1402321,GSM1402322,GSM1402323,GSM1402324,GSM1402325,GSM1402326,GSM1402327,GSM1402328,GSM1402329,GSM1402330,GSM1402331,GSM1402332,GSM1402333,GSM1402334,GSM1402335,GSM1402336,GSM1402337,GSM1402338,GSM1402339,GSM1402340,GSM1402341,GSM1402342,GSM1402343,GSM1402344,GSM1402345,GSM1402346,GSM1402347,GSM1402348,GSM1402349,GSM1402350,GSM1402351,GSM1402352,GSM1402353,GSM1402354,GSM1402355,GSM1402356,GSM1402357,GSM1402358,GSM1402359,GSM1402360,GSM1402361,GSM1402362,GSM1402363,GSM1402364,GSM1402365,GSM1402366,GSM1402367,GSM1402368,GSM1402369,GSM1402370,GSM1402371,GSM1402372,GSM1402373,GSM1402374,GSM1402375,GSM1402376,GSM1402377,GSM1402378,GSM1402379,GSM1402380,GSM1402381,GSM1402382,GSM1402383,GSM1402384,GSM1402385,GSM1402386,GSM1402387,GSM1402388,GSM1402389,GSM1402390,GSM1402391,GSM1402392,GSM1402393,GSM1402394,GSM1402395,GSM1402396,GSM1402397,GSM1402398,GSM1402399,GSM1402400,GSM1402401,GSM1402402,GSM1402403,GSM1402404,GSM1402405,GSM1402406,GSM1402407,GSM1402408,GSM1402409,GSM1402410,GSM1402411,GSM1402412,GSM1402413,GSM1402414,GSM1402415,GSM1402416,GSM1402417,GSM1402418,GSM1402419,GSM1402420,GSM1402421,GSM1402422,GSM1402423,GSM1402424,GSM1402425,GSM1402426,GSM1402427,GSM1402428,GSM1402429,GSM1402430,GSM1402431,GSM1402432,GSM1402433,GSM1402434,GSM1402435
Random_progesterone_124_0011,-3.585360381,2.130623361,5.555338718,3.207721653,4.664496857,2.012119092,5.149228932,-13.09592598,-2.834254143,-0.613398098,-4.112110352,-1.686487972,-0.971756111,6.870252553,-1.699865221,3.071446651,6.605123312,-4.621683494,-0.127382313,1.013121419,-4.419637724,6.788894131,-2.361966324,0.080631724,2.46035962,1.256966809,0.77289305,-4.009812082,-0.437064592,-1.237045922,-4.040128531,-3.592134788,-4.263423464,-3.06680686,2.879687859,1.452963412,-4.103425141,-3.166914398,7.285475709,0.281545112,3.523346247,1.150490473,-1.397970693,-3.859244486,0.228345095,1.312408958,4.816788104,3.523848573,-1.735528935,-0.597324771,3.241215943,-1.952372125,-1.232279922,-4.376509782,-3.449550937,-7.161401995,-1.979795553,0.839151729,5.045539287,1.278324265,-3.49641971,5.891036048,-3.070732281,3.625112146,0.606683095,3.38086576,1.328718731,-5.736533431,-1.681218734,4.425459044,-0.104173173,6.75134506,3.302317325,-1.005050709,-6.982131514,-4.63384629,-8.848084363,-4.255168256,-0.506298439,-5.369802377,2.410443162,0.168092874,-3.060798682,1.426273539,3.707243506,-6.837258078,-9.112923706,-0.991798494,3.41551594,-5.368616003,-1.24622622,5.587515058,-5.152528534,-1.845562635,1.604746502,-7.897238654,1.618626601,-0.621739222,-2.263197828,3.134141079,-5.369627864,2.680461707,2.727442489,0.720420592,-0.365044123,-7.79599854,4.866032696,0.071279729,0.608354997,-2.822897797,-1.550608965,6.357080696,-2.081033274,-9.773569797,0.586245376
Random_progesterone_124_0012,-3.321056897,2.1384791,5.658487518,3.188281555,4.777680572,2.141873587,5.229863183,-12.89690818,-2.857793659,-0.425757761,-3.920344786,-1.233481456,-0.603890665,6.971660295,-1.500959535,3.226854401,6.452434832,-4.733580114,0.189794666,0.975459161,-4.342577864,6.759618718,-2.00098085,0.158770604,2.177406057,1.074900627,0.470695088,-3.694635527,-0.707953294,-0.89016516,-3.633748112,-3.084016165,-4.139708143,-3.211189925,3.275111437,1.681459132,-4.301117747,-3.228045428,7.088128943,0.23073951,3.484518685,1.468317207,-1.132328883,-3.66431421,0.217067504,0.918683623,5.009645726,3.263462792,-1.965701069,-0.769223199,3.40905454,-1.262096202,-0.815023123,-4.511252144,-4.010810538,-7.418645343,-2.360615774,1.298815042,5.043164271,1.104784296,-3.281565777,5.771563714,-2.919455709,3.680190237,1.132895891,3.617094385,1.608493149,-5.883630747,-1.015338913,4.383914895,-0.259035622,6.475905194,3.224408389,-0.885474415,-6.997496609,-4.694891913,-8.856022478,-4.169348722,-0.385370681,-5.259213327,2.382610949,0.212462608,-3.005443948,0.933962587,3.665730859,-6.803479584,-9.341768204,-0.849054685,3.424168475,-5.46826872,-1.270773765,5.495814892,-5.002333186,-1.804353422,1.490915301,-8.663292233,1.729500685,-0.199956522,-2.37016849,3.70103479,-4.973074607,3.271655728,2.870001358,1.049226212,-0.68610283,-7.706100567,4.512646431,0.141043906,0.59128582,-2.570980126,-1.58898476,6.192542518,-2.063080875,-9.566506653,0.951461019
Random_progesterone_124_0013,-3.40550433,2.196009835,5.342970782,3.294912514,4.625564964,2.040390195,5.193520571,-12.604456,-2.842035985,-0.458054825,-3.90654294,-1.400724982,-0.777464797,6.944142865,-1.712541771,3.072817175,6.314253123,-4.633677372,-0.165584793,0.995042392,-4.158752583,6.832228762,-2.262973343,0.136923875,2.281952672,0.864471384,0.413539984,-3.840938817,-0.86821369,-1.302321868,-3.872465957,-3.17913002,-4.190511514,-2.883641646,2.980569195,1.55442123,-4.020191141,-2.914152243,6.91730381,0.020980713,3.481289094,1.239249942,-1.498923248,-3.459017962,0.207033907,1.072194401,4.968308311,3.280423719,-1.81509572,-0.45660712,3.490064743,-1.306945608,-0.943001011,-4.091070444,-3.791991389,-7.08378004,-2.2430347,1.048706317,5.067401889,1.428434321,-2.963441434,5.775106716,-2.828540071,3.601982738,1.02272409,3.316100372,1.477739432,-5.810765024,-0.907152789,4.45686604,-0.249587884,6.40631963,3.183024774,-0.870716809,-6.515655674,-4.460217351,-8.605018565,-3.906491983,-0.397094206,-5.019936982,2.562258942,-0.048235399,-2.934010997,1.025246022,3.736744679,-6.536200003,-8.898241786,-0.895420004,3.501146833,-5.350356074,-0.985098891,5.270072022,-4.8365851,-2.210260762,1.372249784,-8.42868158,1.688467788,-0.595009025,-2.29890067,3.400121919,-4.86389735,2.898613457,2.948790497,0.70918016,-0.771476728,-7.30029453,4.635287238,0.076453933,0.562405247,-2.823519594,-1.547974286,6.068752259,-2.051642413,-9.322902713,0.809282695
Random_progesterone_124_0014,-3.425983071,2.218188129,5.41039763,2.999669487,4.486771337,2.45390565,5.396005919,-12.88680271,-2.446816877,-0.204208016,-3.621770333,-1.000792045,-0.318794913,6.676136083,-1.324715116,2.874437993,6.448771655,-4.385625729,0.479342719,0.676949606,-4.293954326,6.562563786,-1.875254803,-0.069893897,2.135899885,1.416930177,0.283908564,-3.601626938,-0.776852658,-0.689643383,-3.49289318,-2.827820504,-3.863563204,-3.092007919,3.36032337,1.626294695,-4.108138197,-3.148552128,6.822632591,0.24820729,3.205391647,1.486397151,-0.983004128,-3.239534654,-0.108315209,1.294109226,4.886021305,3.38298258,-1.340688328,-0.705453342,3.087820563,-1.136882071,-0.521372073,-4.633518328,-3.906987978,-6.755233644,-2.408396595,1.332674978,4.913640161,1.330627927,-3.012991264,5.720358189,-2.767528139,3.450203775,1.110441576,3.673600776,1.951538793,-5.371950413,-0.916226552,4.101251802,-0.342992343,6.497076556,3.495148708,-0.819229599,-6.600252581,-4.512460475,-8.901738615,-4.188114513,0.073144383,-5.287641678,2.303036502,0.184987023,-2.91010739,0.640409298,3.260803374,-6.339402343,-8.891219114,-0.82317572,3.460429137,-5.589093422,-1.376971857,5.198787951,-4.91238489,-2.172790646,1.106157953,-8.347295402,1.601691601,-0.198740744,-2.205743989,3.471092601,-4.747105629,3.062148462,2.653612364,1.103606201,-0.474249742,-7.512091182,4.442069533,0.459246515,0.669213499,-2.673448529,-1.792115224,6.113179155,-1.647927539,-9.704520607,0.860121725
Random_progesterone_124_0015,-3.314312144,2.20648062,5.54213837,3.058467031,4.743111619,1.994003542,4.990342212,-13.35454995,-2.785047457,-0.447666438,-4.045257651,-1.372266105,-0.857780012,6.820363396,-1.626901554,2.938674043,6.352613826,-4.56998568,-0.019948801,0.99587534,-4.330505812,6.803048473,-2.286883904,0.268272057,2.279074252,1.538290445,0.634471061,-4.077774438,-0.40988745,-1.305814555,-4.096578216,-3.397341401,-4.010420909,-2.882414111,3.140891224,1.643962057,-4.109963645,-3.157054656,6.919171486,-0.012194009,3.286819233,1.101878289,-1.24055889,-3.724812917,0.095582129,1.160148209,5.114897151,3.504156201,-1.572973888,-0.620627652,3.496370429,-1.686482831,-0.952747311,-4.522495865,-3.379334839,-7.384464067,-2.105575302,1.146893831,5.149359273,1.45559003,-3.175240514,5.699137268,-3.194315797,3.736095029,0.959389698,3.230684155,1.338721961,-5.506008437,-1.291170493,4.335292855,0.096753627,6.542707589,3.265913596,-1.08373341,-6.760181201,-4.546212073,-8.887329868,-4.15659839,-0.593392706,-5.238820841,2.308481827,-0.030058557,-3.184820785,1.024755863,3.469083096,-6.899610681,-9.431642724,-1.026738167,3.537188071,-5.514845888,-1.150040137,5.360067835,-4.897605271,-2.107361802,1.467397773,-8.170379837,1.713819726,-0.633404849,-2.124075283,3.399681505,-5.273986565,2.83041239,2.574440055,0.647154502,-0.406658032,-7.757830833,4.736145203,0.066400606,0.839580348,-2.807141076,-1.661431225,6.22819552,-2.007380156,-9.78642866,0.573588884
Random_progesterone_124_0016,-3.197075197,2.313782343,5.66644992,3.36409077,4.807195097,2.040164424,5.138867704,-12.96221999,-2.973655432,-0.378548319,-3.817951349,-1.267502082,-0.791613335,7.00721255,-1.524052451,3.141286937,6.193976,-4.684811197,-0.044526812,0.839438178,-4.183033684,6.889030876,-2.089699166,0.082267946,2.371472786,0.951638476,0.15309916,-3.760378026,-0.694051742,-1.166203994,-3.936371434,-3.230674219,-4.376928664,-3.00754358,3.005120511,1.466538342,-4.182232502,-3.143175949,7.067865467,-0.09296812,3.339365874,1.119620198,-1.346887871,-3.438658792,0.048637361,0.793759442,5.03724073,3.185911609,-2.304092499,-0.416406617,3.556637048,-1.379135294,-0.976014556,-4.348262323,-3.945946243,-7.281614899,-2.117565404,1.042559544,5.137754555,1.129063672,-3.041105492,5.742671744,-2.809564985,3.688901069,0.999701355,3.20029997,1.256540164,-5.760646234,-0.92525394,4.45825155,-0.375563809,6.592153401,3.219431884,-1.166319892,-6.899671736,-4.500036544,-8.892502889,-3.957087888,-0.171586167,-5.089364336,2.48242288,0.059771333,-3.016048103,0.83961124,3.654573487,-6.705034973,-9.54673006,-0.659868746,3.481407982,-5.407681585,-0.865265931,5.191008385,-4.997169963,-2.496357333,1.496034277,-8.383021297,1.692887598,-0.518312296,-2.527957505,3.407834212,-5.085189858,2.832397475,3.055174549,0.696794633,-0.823438455,-7.547712062,4.757168385,0.000415015,1.027485175,-2.831941896,-1.53545123,6.159973348,-2.217470903,-9.468465523,0.828262818
Random_progesterone_124_0017,-3.035364802,1.855808046,5.28607135,2.843682728,4.541580942,2.131799391,4.985380839,-12.51845174,-2.401527533,-0.218568992,-3.511361379,-1.074563102,-0.423382021,6.316571917,-1.271706663,2.600244743,6.123056141,-4.48988863,0.357607482,0.51181396,-4.237323115,6.252356315,-1.955268729,-0.302333717,2.322015654,1.26803815,0.208799067,-3.678395851,-0.567081115,-0.797510278,-3.440397592,-2.822568749,-3.90334773,-3.053036984,3.06589245,1.440181528,-3.764473795,-2.820935742,6.493196245,-0.046147215,3.083133437,1.478536963,-1.148168421,-3.359131041,0.06446303,1.217252294,4.89462331,3.258818449,-1.759066296,-0.565429096,3.147138288,-1.176366985,-0.501772044,-4.482616455,-3.404654469,-6.805561655,-2.225233957,1.141455078,4.879949278,1.133684874,-3.050996045,5.789611278,-2.73450191,3.589085842,0.637543929,3.367924209,1.523606347,-5.12080586,-0.987678811,3.98871654,-0.21928343,6.276867962,3.086547519,-1.338890676,-6.166818789,-4.266863336,-8.816457619,-3.49786422,-0.214538694,-5.138230462,2.299007306,0.377927012,-2.842085588,0.635410633,3.345701168,-6.312990552,-8.645135505,-0.662220308,3.569609684,-5.347468616,-1.268357287,5.06050128,-4.949118059,-2.269583687,1.189176602,-7.943119167,1.40952064,-0.233545385,-2.441921151,3.3643453,-4.849291111,2.585843157,2.572387039,0.730602455,-0.307599996,-7.177310997,4.759383938,0.373728854,0.660043174,-2.398086845,-1.683346092,6.14280076,-1.813284968,-9.589380733,0.713457667
Random_progesterone_124_0018,-3.251539126,2.296276911,5.488510645,3.226786928,4.849009301,2.000671675,4.96462562,-12.63441494,-2.640101718,-0.495369003,-3.718838873,-1.312562162,-0.618204865,6.699645371,-1.452084645,2.655920607,6.296716504,-4.607097932,0.229632693,0.493338711,-4.313197387,6.769080554,-2.223150235,-0.264956262,2.573918972,0.821681906,0.280972356,-3.831390708,-0.718235986,-1.005311629,-3.649310134,-3.218868141,-4.10500035,-2.948115292,3.180313662,1.370201313,-3.950669018,-2.825564423,6.805283,-0.126669757,3.289920786,1.059430463,-1.503251569,-3.407053901,0.314352192,1.241353092,5.296095509,3.520280362,-1.954254401,-0.219084792,3.483838738,-1.365240119,-0.835043171,-4.791852752,-3.720412386,-7.10533401,-2.218442052,1.276870762,5.136488406,0.988920553,-3.160474663,5.960646817,-2.569615376,3.71066034,0.679731706,3.348545495,1.09036231,-5.803517967,-1.212870945,4.222050619,-0.456311516,6.597746061,3.5757748,-1.09365608,-6.414825539,-4.560184175,-8.861828431,-3.569649183,-0.359284238,-4.814898404,2.679880217,0.028667574,-2.946118065,0.753542699,3.731803871,-6.387113338,-8.955864122,-1.053120206,3.683591929,-5.660652318,-0.828574585,5.001973729,-4.627839951,-2.334833216,1.090440583,-8.524674295,1.429150058,-0.297970867,-2.338280822,3.401708357,-4.935600882,2.841578023,3.000792444,0.486002636,-0.875810981,-7.303706157,4.958012413,0.076755573,0.867355721,-2.874325631,-1.385426829,6.432685693,-1.963971081,-9.530527948,0.801017256
Random_progesterone_124_0019,-3.02227971,2.015182773,5.673223515,3.10757391,4.948561398,2.014287316,5.595715913,-12.93269297,-2.809804226,-0.575502838,-3.931372202,-1.305646106,-0.574095289,6.925711039,-1.54763169,3.135650513,6.730049336,-4.697001666,-0.053723521,0.982605307,-4.269759361,6.670595054,-2.209353002,0.284694892,2.371440245,1.143477673,0.748793243,-4.080094188,-0.564939103,-1.153859447,-3.850479438,-3.206483777,-3.955117755,-2.78353421,3.228017849,1.627777699,-4.246413159,-2.954869517,6.879361045,-0.153341775,3.41358503,1.222385962,-1.657351623,-3.728043982,0.072344617,1.517764481,5.186404786,3.405463901,-1.824318489,-0.490203013,3.41818341,-1.570987712,-0.719710923,-4.538400969,-3.495606551,-6.972838807,-1.962798077,1.21345619,5.267913857,1.804496198,-3.409497708,6.054560892,-3.408507675,3.472278049,0.984204151,3.814675028,1.655587087,-6.150334789,-1.343188824,4.51275032,-0.101128946,6.72750288,3.374172416,-0.946103925,-6.818385378,-4.752448738,-9.278814403,-3.97600639,-0.354880647,-5.229405142,2.485984929,0.092128982,-3.462430557,0.873103887,3.620285688,-6.847579973,-9.021755897,-1.055413269,3.68131016,-5.36284233,-1.300880432,5.565864523,-4.802656527,-2.05843891,1.461400083,-8.483195088,1.976414545,-0.460025321,-1.958100446,3.552420758,-5.182728679,3.123904048,2.851935834,0.551749637,-0.57573091,-7.435205502,4.622296125,0.025696124,1.004929065,-2.990080112,-1.669881265,6.188753885,-1.786331621,-10.08161327,0.673873129
Random_progesterone_124_0020,-2.930182644,2.432960312,5.620205599,3.2545821,4.766676096,2.169578977,4.80126574,-12.90508168,-2.811927762,-0.20322039,-3.377424531,-0.981834893,-0.610896652,7.094932307,-0.979141017,2.963151126,6.658489014,-4.262959505,0.368202405,0.657467003,-4.238265743,7.069470959,-1.652147236,0.059996246,2.133325085,1.080869537,0.37801402,-3.352620278,-0.486543011,-0.638458551,-3.617627888,-2.930887005,-4.019902869,-2.858568617,3.525913104,1.488658186,-4.260892754,-3.130688068,7.280859475,0.256323348,3.280515305,1.52130789,-0.822477531,-3.110752095,-0.105751933,1.006514955,5.083037918,3.430093581,-1.791953737,-0.587703244,3.391055873,-1.169113754,-0.544522503,-4.202929019,-3.51813563,-6.946299959,-2.201027416,1.493322094,5.026160404,0.826795943,-3.212561485,5.832055273,-2.774075649,3.692774954,1.113205668,3.643515861,1.202359275,-5.451359681,-0.922234288,4.670256952,-0.362982711,6.935688462,3.280997506,-0.985456723,-6.89683935,-4.422464181,-9.14158104,-3.879172533,-0.149121423,-5.200837502,2.398787398,0.32578426,-3.114225067,0.587858802,3.708515226,-6.341737886,-8.944684693,-0.53125556,3.570079288,-5.158515481,-1.333147934,5.4165498,-5.021319807,-2.363072482,1.382865801,-8.266820144,1.516457084,-0.248203248,-2.498253901,3.90964627,-5.013468518,3.097485931,3.031782997,0.912448623,-0.484906861,-7.24472404,4.658520316,0.350183946,0.633431062,-2.387153394,-1.628171422,6.192388719,-1.832108185,-9.391604314,0.628194921
Random_progesterone_124_0021,-3.244081595,2.058740617,5.43272784,2.999071245,4.592133042,2.45585299,5.062944918,-12.72321911,-2.770145259,-0.071929342,-3.483464886,-0.886900227,-0.347137046,6.802594584,-1.007182455,2.949942843,6.541922727,-4.522594523,0.438674334,0.779029123,-4.358323683,6.719814272,-1.646472511,-0.0692628,1.982658606,1.301075918,0.309795621,-3.430369769,-0.764221278,-0.716199973,-3.758717516,-2.888604159,-3.781307926,-3.082370945,3.433076599,1.58175744,-4.024386529,-3.219354302,7.050894864,0.473287049,3.189665924,1.860884047,-0.910324564,-3.33931726,0.085731443,0.590847298,4.857049039,3.05195518,-1.986113915,-0.63979869,3.342897522,-1.214842178,-0.664762331,-4.573241782,-3.870004753,-7.289947911,-2.53854861,1.425917113,4.886191573,1.060115025,-3.19166838,5.486836709,-2.674625268,3.605920806,1.393413755,3.865951374,1.458224913,-5.834899135,-0.759680939,4.345850871,-0.292135137,6.708633752,3.06581698,-1.238839388,-6.835673351,-4.342420333,-8.751233072,-4.297713215,-0.267920667,-4.905226094,2.514935943,0.566478424,-2.867967994,0.663633644,3.737275322,-6.496318316,-9.07970749,-0.667011395,3.177566423,-5.775663219,-1.322061584,5.170493888,-4.819851371,-2.21741536,1.16555791,-8.385606308,1.635560431,0.028151065,-2.378044268,3.818179799,-4.711786832,3.44466118,2.833059725,1.291778383,-0.49915982,-7.675664035,4.335962014,0.575870697,0.375802492,-2.718320948,-1.678929406,6.076946192,-2.088670453,-9.396673188,1.234771045
Random_progesterone_124_0022,-3.010386838,2.346608686,5.572561801,3.382616549,4.827719839,2.118869084,5.236279978,-12.99492562,-2.673616572,-0.262888216,-3.690446646,-1.31230338,-0.634834327,6.886954089,-1.433378456,3.110459298,6.381629052,-4.511920568,0.22390832,1.051933591,-4.168595669,6.816703346,-2.034749089,0.068406988,2.603961677,0.990469338,0.364501941,-3.751243745,-0.585807011,-1.006623282,-3.812737753,-3.241788093,-4.106447526,-2.747604254,3.106229589,1.530876087,-4.141151245,-2.943081074,6.98151547,0.080949563,3.53074669,1.407109626,-1.360815823,-3.472520881,0.211887476,1.03903087,5.181497676,3.490983645,-1.79807226,-0.345495957,3.721995323,-1.344193296,-0.774971425,-4.507218719,-3.392114025,-7.084644814,-1.953616825,1.133994048,5.366337926,1.143491659,-3.179194184,6.007441429,-2.783412833,3.768172723,1.063084528,3.377601361,1.604642332,-5.669135783,-1.189780406,4.377720005,-0.050146331,6.546348446,3.461764943,-1.244528611,-6.663633145,-4.432735755,-8.609993935,-3.708179511,-0.396445767,-4.789813721,2.58201955,0.147448439,-2.922630421,0.977362183,3.842150422,-6.715061476,-9.262645574,-0.974119621,3.83787565,-5.48342915,-1.009121308,5.277412609,-4.888349907,-2.086758688,1.548423416,-8.380301838,1.640224844,-0.291117729,-2.240130134,3.433469173,-5.071969261,3.126763326,3.045837192,0.760385105,-0.486631389,-7.385433486,4.732566706,0.217456063,1.135877429,-2.679178832,-1.422210008,6.336499705,-1.870809872,-9.503725488,1.061511127
Random_progesterone_124_0023,-3.449854672,2.208562277,5.520360092,3.11535063,4.737401232,1.932045552,5.153727801,-12.45385437,-3.019680852,-0.444942614,-4.038226782,-1.356185932,-0.737891128,7.041731623,-1.718320705,3.145735575,6.214371319,-4.736970084,0.145438467,1.061559653,-4.17703441,6.839497094,-2.175522837,0.25991348,2.30121939,1.311281527,0.889405177,-3.851552748,-0.466355238,-0.981346783,-4.020294938,-3.141087619,-3.861708521,-2.997076736,3.021088005,1.692191288,-4.272700904,-2.96504719,7.126431247,0.162689083,3.398520774,1.234211038,-1.231325778,-3.777209152,0.331219809,1.075727835,4.977928716,3.320937247,-2.047309202,-0.601858463,3.559951033,-1.372920637,-0.799453667,-4.259866167,-3.543111827,-7.185180663,-2.153209861,0.974725117,5.05005674,1.29500127,-3.426170794,5.963037082,-3.00965418,3.8155321,1.135457448,3.360849698,1.640875069,-5.704377075,-1.112863276,4.458563612,-0.094662576,6.606755457,3.07959369,-0.813189185,-6.858108018,-4.529924946,-8.688683745,-4.101655391,-0.684743992,-5.14819311,2.283798568,0.237203568,-3.121970379,0.976581663,3.815667398,-6.684029296,-9.139716017,-0.937605813,3.422205205,-5.457069591,-1.141991555,5.544950743,-4.788117374,-2.111470801,1.559875716,-8.289763289,1.812225725,-0.656963942,-1.922765736,3.423212668,-5.186873182,2.838304801,2.782505834,0.70936512,-0.508672569,-7.615329803,4.556977357,0.187802604,0.841193629,-2.819330222,-1.620817482,6.205847549,-2.223212673,-9.470401636,0.709000656
Random_progesterone_124_0024,-3.156065613,1.81134411,5.421245382,2.880093201,4.768646308,2.071943701,5.386794626,-12.7208676,-3.039847267,-0.202991041,-3.595454333,-0.940855855,-0.264013102,6.772728761,-1.231844989,3.414109821,6.080139213,-5.174879843,0.4796944,1.088908134,-4.130578192,6.697006431,-1.700664241,0.188986175,1.882210014,1.506880948,0.804396939,-3.738662786,-0.122264749,-0.730026175,-3.907257325,-2.88194113,-3.731914167,-3.035921248,3.064475933,1.911538292,-4.473527162,-3.28912558,6.87450281,0.103269376,3.069197222,1.682113139,-1.168492311,-3.513519929,0.114081647,1.013222591,5.074595751,3.084375827,-1.748880225,-1.005459932,3.450018949,-1.095761691,-0.404937328,-4.392005243,-3.226208714,-6.966977489,-1.708502389,1.12342857,4.713319159,0.993566124,-3.435257525,5.721436989,-3.138389798,3.595262738,1.393335944,3.267986333,2.019740882,-5.738865789,-1.065590895,4.357503461,0.326510971,6.321566276,2.982303286,-1.161144045,-6.843132993,-4.335625094,-8.827077792,-4.168567425,-0.43017614,-5.451566555,1.975761607,0.614938242,-3.178509774,0.826669684,3.516616493,-6.767322169,-8.931028679,-0.548503106,3.147965749,-5.66875934,-1.495314149,5.599938527,-4.975090644,-2.077116745,1.637288574,-8.517614164,1.894711651,-0.64812133,-1.918215037,3.542807807,-5.139977143,2.754041992,2.482058706,0.820106561,-0.796768585,-7.635551819,4.248860077,0.440289877,0.509126032,-2.607268612,-1.805713632,5.952234853,-2.251255603,-9.729263366,0.868366781
Random_progesterone_124_0025,-3.450984954,2.136948608,5.134419993,2.918467077,4.554650301,2.475078876,5.173616844,-13.02178305,-2.459433363,-0.12920035,-3.542743242,-1.128527434,-0.327950813,6.726526535,-1.373916359,2.58045599,6.42443413,-4.421851968,0.27612052,0.60203014,-4.735495431,6.605878846,-1.75623213,-0.42316627,2.011395715,0.903642898,-0.078687494,-3.476305516,-1.137878549,-0.903063502,-3.390271416,-2.804453164,-3.952049549,-3.249279148,3.439168993,1.400163199,-4.002346832,-3.117533972,6.80559788,0.344092157,3.213341468,1.415238478,-1.19857597,-3.405490488,0.049225854,1.211192597,4.789949783,3.328234221,-1.692862095,-0.669699941,3.048329537,-1.436868033,-0.756126757,-4.915988028,-4.009557575,-6.948888012,-2.858252689,1.495919521,4.878779136,0.835976617,-3.03865068,5.626737734,-2.384047846,3.587974761,1.089501534,3.957348324,1.557220969,-5.605006119,-1.107625297,4.065487854,-0.36561672,6.593270701,3.180250153,-1.102013283,-6.64027742,-4.546273235,-8.84794767,-3.972997481,-0.020247503,-5.496008837,2.507984573,0.412432842,-2.549380022,0.469209559,3.548191343,-6.149572295,-9.245841093,-0.77340801,3.197875169,-5.604311734,-1.070235489,4.987883501,-4.909424187,-2.416402163,0.988300238,-8.232909087,1.312551456,-0.130248965,-2.495750402,3.639163877,-4.518005749,3.202159163,2.819503653,1.237367546,-0.690750096,-7.722212095,4.566130897,0.525193796,0.390341298,-2.851205875,-1.548248061,6.252631462,-2.09706427,-9.365887117,0.97932494
Random_progesterone_124_0026,-3.176658165,2.137278082,5.405167234,3.1071894,4.464130901,2.658854981,5.107404643,-13.38676125,-2.441077075,0.046435005,-3.336570434,-1.039342504,-0.393264052,6.605014953,-0.988455912,2.685345179,6.633162847,-4.517338266,0.622919948,0.374430064,-4.467218157,6.699745498,-1.583331877,-0.520114199,2.396866978,1.237729374,-0.114442499,-3.324188317,-0.889489056,-0.720344185,-3.370435306,-2.806552879,-4.263216064,-3.450024711,3.655798198,1.619992899,-4.055885007,-2.845784876,6.862778483,0.541169548,3.064332775,1.645430231,-0.938874146,-3.259869137,-0.139253429,1.183728429,4.724900487,3.463872165,-1.726182314,-0.625443822,3.20767851,-1.164939768,-0.436037164,-4.624675013,-3.693721558,-7.041508334,-2.748808283,1.615564881,4.985174955,0.770926739,-2.977870691,5.676111915,-2.419193424,3.365498645,1.305536155,3.81253557,1.41198177,-5.617594508,-1.030013316,4.027179272,-0.426228771,6.452336903,3.010604298,-0.962867674,-6.699140007,-4.152909846,-9.317198313,-4.14457168,0.077870119,-5.201503154,2.46713666,0.49479812,-2.507662888,0.675440604,3.656539271,-6.417811236,-9.075593555,-0.580907542,3.473691057,-5.307142744,-1.100282664,5.067925804,-5.02029146,-2.62837411,1.10817666,-8.53267912,1.020785708,0.292582267,-2.610381088,3.896714221,-4.658479394,3.250573839,2.909788498,1.42926685,-0.419014921,-7.764146141,4.829330467,0.822382641,0.651188454,-2.612234206,-1.749462844,6.288848726,-2.22876388,-9.558723852,1.477160764
Random_progesterone_124_0027,-3.020882208,2.180754888,5.67675239,3.409149088,4.860875069,1.826162714,4.868435245,-12.6049134,-2.951499196,-0.306627029,-3.779189033,-1.209552495,-0.595834616,6.964722239,-1.406462832,3.22993909,6.212606801,-4.837899528,0.266303109,1.012782934,-4.267247395,6.857836269,-2.124930534,0.131171023,2.464098485,0.788962367,0.413050466,-3.813954265,-0.171607783,-1.11962109,-4.079329531,-3.144058611,-4.195083555,-2.922912518,2.934920213,1.554825942,-4.219199909,-3.155039079,6.935654877,-0.120601045,3.351287253,1.208586881,-1.393391849,-3.749198894,0.243030498,0.947514846,5.240617406,3.403944569,-1.964951176,-0.416551128,3.593033496,-1.296958749,-0.751374564,-4.17779325,-3.539383897,-7.098133191,-1.990911078,1.064306645,5.081065199,0.680866895,-3.227111344,5.767076209,-2.804791127,3.705822008,0.912326207,3.417765729,1.340041853,-5.779975907,-0.874582036,4.444579081,-0.230941166,6.592504837,3.314167664,-1.117779461,-6.811094515,-4.46447745,-8.717943521,-3.8938975,-0.684675159,-5.110985605,2.65847288,-0.155159035,-3.060565762,1.01711026,3.787365095,-6.587662515,-8.957522831,-0.97525679,3.594310452,-5.546778089,-0.909319936,5.386651411,-4.767550925,-2.052268281,1.566418793,-8.307190772,1.722772281,-0.621479238,-2.17531554,3.371097219,-5.171869811,2.98833225,3.132911996,0.605408771,-0.808492545,-7.332449246,4.758301169,0.006850139,0.852426288,-2.693015367,-1.371711643,6.352448284,-2.193892121,-9.210056523,0.525810706
